BankAccountService,setCurrency,2023-03-27T19:16:41.432
BankAccountRepository,getConnection,2023-03-27T19:16:41.432
BankAccountRepository,setBalance,2023-03-27T19:16:41.450
Bank,checkProviders,2023-03-27T19:16:41.452
BankService,deleteAllData,2023-03-27T19:18:26.789
BankService,delete,2023-03-27T19:18:26.797
BankRepository,getConnection,2023-03-27T19:18:26.798
BankRepository,delete,2023-03-27T19:18:27.607
ProviderService,delete,2023-03-27T19:18:27.624
ProviderRepository,getConnection,2023-03-27T19:18:27.625
ProviderRepository,delete,2023-03-27T19:18:27.647
Bank,normalizeBankIndex,2023-03-27T19:18:27.658
Bank,normalizeLoanIndex,2023-03-27T19:18:27.659
BankService,create,2023-03-27T19:18:27.659
BankRepository,getConnection,2023-03-27T19:18:27.660
BankRepository,create,2023-03-27T19:18:27.687
